ts,value
2026-03-14T07:58:00Z,1437.4
2026-03-14T07:59:00Z,1410.0
2026-03-14T08:00:00Z,1421.9
2026-03-14T08:01:00Z,1409.9
2026-03-14T08:02:00Z,1404.0
2026-03-14T08:03:00Z,1465.5
2026-03-14T08:04:00Z,1395.2
2026-03-14T08:05:00Z,1405.8
2026-03-14T08:06:00Z,1440.1
2026-03-14T08:07:00Z,1455.5
2026-03-14T08:08:00Z,1463.0
2026-03-14T08:09:00Z,1398.7
2026-03-14T08:10:00Z,1412.0
2026-03-14T08:11:00Z,1462.6
2026-03-14T08:12:00Z,1424.0
2026-03-14T08:13:00Z,1400.0
2026-03-14T08:14:00Z,1431.6
2026-03-14T08:15:00Z,1472.4
2026-03-14T08:16:00Z,1425.6
2026-03-14T08:17:00Z,1447.4
2026-03-14T08:18:00Z,1421.4
2026-03-14T08:19:00Z,1447.2
2026-03-14T08:20:00Z,1473.9
2026-03-14T08:21:00Z,1462.9
2026-03-14T08:22:00Z,1455.4
2026-03-14T08:23:00Z,1450.8
2026-03-14T08:24:00Z,1435.8
2026-03-14T08:25:00Z,1450.3
2026-03-14T08:26:00Z,1490.5
2026-03-14T08:27:00Z,1481.2
2026-03-14T08:28:00Z,1449.4
2026-03-14T08:29:00Z,1450.2
2026-03-14T08:30:00Z,1456.3
2026-03-14T08:31:00Z,1433.4
2026-03-14T08:32:00Z,1457.6
2026-03-14T08:33:00Z,1496.3
2026-03-14T08:34:00Z,1502.8
2026-03-14T08:35:00Z,1489.7
2026-03-14T08:36:00Z,1498.4
2026-03-14T08:37:00Z,1469.1
2026-03-14T08:38:00Z,1505.2
2026-03-14T08:39:00Z,1450.7
2026-03-14T08:40:00Z,1440.9
2026-03-14T08:41:00Z,1466.9
2026-03-14T08:42:00Z,1493.6
2026-03-14T08:43:00Z,1496.6
2026-03-14T08:44:00Z,1467.3
2026-03-14T08:45:00Z,1466.1
2026-03-14T08:46:00Z,1492.1
2026-03-14T08:47:00Z,1507.3
2026-03-14T08:48:00Z,1452.6
2026-03-14T08:49:00Z,1447.7
2026-03-14T08:50:00Z,1462.8
2026-03-14T08:51:00Z,1492.0
2026-03-14T08:52:00Z,1528.2
2026-03-14T08:53:00Z,1522.1
2026-03-14T08:54:00Z,1491.0
2026-03-14T08:55:00Z,1492.7
2026-03-14T08:56:00Z,1483.0
2026-03-14T08:57:00Z,1465.3
2026-03-14T08:58:00Z,1462.8
2026-03-14T08:59:00Z,1523.4
2026-03-14T09:00:00Z,1467.7
2026-03-14T09:01:00Z,1528.1
2026-03-14T09:02:00Z,1540.0
2026-03-14T09:03:00Z,1530.3
2026-03-14T09:04:00Z,1469.2
2026-03-14T09:05:00Z,1507.9
2026-03-14T09:06:00Z,1536.3
2026-03-14T09:07:00Z,1489.5
2026-03-14T09:08:00Z,1530.0
2026-03-14T09:09:00Z,1537.2
2026-03-14T09:10:00Z,1492.0
2026-03-14T09:11:00Z,1522.7
2026-03-14T09:12:00Z,1500.9
2026-03-14T09:13:00Z,1514.0
2026-03-14T09:14:00Z,1542.2
2026-03-14T09:15:00Z,1492.6
2026-03-14T09:16:00Z,1508.3
2026-03-14T09:17:00Z,1542.6
2026-03-14T09:18:00Z,1501.9
2026-03-14T09:19:00Z,1534.6
2026-03-14T09:20:00Z,1546.7
2026-03-14T09:21:00Z,1524.5
2026-03-14T09:22:00Z,1554.8
2026-03-14T09:23:00Z,1509.5
2026-03-14T09:24:00Z,1537.7
2026-03-14T09:25:00Z,1519.2
2026-03-14T09:26:00Z,1568.0
2026-03-14T09:27:00Z,1556.1
2026-03-14T09:28:00Z,1532.1
2026-03-14T09:29:00Z,1546.0
2026-03-14T09:30:00Z,1534.6
2026-03-14T09:31:00Z,1549.6
2026-03-14T09:32:00Z,1538.7
2026-03-14T09:33:00Z,1554.2
2026-03-14T09:34:00Z,1576.0
2026-03-14T09:35:00Z,1532.3
2026-03-14T09:36:00Z,1535.8
2026-03-14T09:37:00Z,1545.7
2026-03-14T09:38:00Z,1578.7
2026-03-14T09:39:00Z,1585.6
2026-03-14T09:40:00Z,1526.6
2026-03-14T09:41:00Z,1578.4
2026-03-14T09:42:00Z,1545.8
2026-03-14T09:43:00Z,1594.1
2026-03-14T09:44:00Z,1575.4
2026-03-14T09:45:00Z,1525.7
2026-03-14T09:46:00Z,1591.1
2026-03-14T09:47:00Z,1540.9
2026-03-14T09:48:00Z,1529.7
2026-03-14T09:49:00Z,1576.5
2026-03-14T09:50:00Z,1548.8
2026-03-14T09:51:00Z,1570.7
2026-03-14T09:52:00Z,1580.7
2026-03-14T09:53:00Z,1558.5
2026-03-14T09:54:00Z,1580.0
2026-03-14T09:55:00Z,1606.6
2026-03-14T09:56:00Z,1544.7
2026-03-14T09:57:00Z,1572.1
2026-03-14T09:58:00Z,1605.4
2026-03-14T09:59:00Z,1592.9
2026-03-14T10:00:00Z,1550.4
2026-03-14T10:01:00Z,1566.5
2026-03-14T10:02:00Z,1560.2
2026-03-14T10:03:00Z,1572.8
2026-03-14T10:04:00Z,1578.5
2026-03-14T10:05:00Z,1560.0
2026-03-14T10:06:00Z,1568.4
2026-03-14T10:07:00Z,1584.7
2026-03-14T10:08:00Z,1616.1
2026-03-14T10:09:00Z,1627.4
2026-03-14T10:10:00Z,1603.8
2026-03-14T10:11:00Z,1573.0
2026-03-14T10:12:00Z,1583.8
2026-03-14T10:13:00Z,1600.5
2026-03-14T10:14:00Z,1616.2
2026-03-14T10:15:00Z,1621.4
2026-03-14T10:16:00Z,1563.7
2026-03-14T10:17:00Z,1587.9
2026-03-14T10:18:00Z,1565.5
2026-03-14T10:19:00Z,1593.5
2026-03-14T10:20:00Z,1629.3
2026-03-14T10:21:00Z,1599.9
2026-03-14T10:22:00Z,1629.6
2026-03-14T10:23:00Z,1596.5
2026-03-14T10:24:00Z,1620.1
2026-03-14T10:25:00Z,1605.5
2026-03-14T10:26:00Z,1640.9
2026-03-14T10:27:00Z,1601.9
2026-03-14T10:28:00Z,1640.1
2026-03-14T10:29:00Z,1600.1
2026-03-14T10:30:00Z,1654.0
2026-03-14T10:31:00Z,1601.5
2026-03-14T10:32:00Z,1636.2
2026-03-14T10:33:00Z,1651.4
2026-03-14T10:34:00Z,1582.7
2026-03-14T10:35:00Z,1630.2
2026-03-14T10:36:00Z,1588.1
2026-03-14T10:37:00Z,1615.6
2026-03-14T10:38:00Z,1629.4
2026-03-14T10:39:00Z,1638.5
2026-03-14T10:40:00Z,1627.3
2026-03-14T10:41:00Z,1617.0
2026-03-14T10:42:00Z,1621.7
2026-03-14T10:43:00Z,1649.9
2026-03-14T10:44:00Z,1607.9
2026-03-14T10:45:00Z,1638.1
2026-03-14T10:46:00Z,1615.5
2026-03-14T10:47:00Z,1667.6
2026-03-14T10:48:00Z,1671.6
2026-03-14T10:49:00Z,1676.4
2026-03-14T10:50:00Z,1606.1
2026-03-14T10:51:00Z,1634.7
2026-03-14T10:52:00Z,1612.6
2026-03-14T10:53:00Z,1681.4
2026-03-14T10:54:00Z,1618.7
2026-03-14T10:55:00Z,1636.5
2026-03-14T10:56:00Z,1670.7
2026-03-14T10:57:00Z,1634.3
2026-03-14T10:58:00Z,1652.7
2026-03-14T10:59:00Z,1666.9
2026-03-14T11:00:00Z,1660.2
2026-03-14T11:01:00Z,1611.8
2026-03-14T11:02:00Z,1616.6
2026-03-14T11:03:00Z,1634.9
2026-03-14T11:04:00Z,1681.0
2026-03-14T11:05:00Z,1651.6
2026-03-14T11:06:00Z,1644.4
2026-03-14T11:07:00Z,1688.9
2026-03-14T11:08:00Z,1626.6
2026-03-14T11:09:00Z,1679.6
2026-03-14T11:10:00Z,1628.4
2026-03-14T11:11:00Z,1639.3
2026-03-14T11:12:00Z,1679.9
2026-03-14T11:13:00Z,1649.8
2026-03-14T11:14:00Z,1704.0
2026-03-14T11:15:00Z,1669.0
2026-03-14T11:16:00Z,1675.3
2026-03-14T11:17:00Z,1666.8
2026-03-14T11:18:00Z,1680.6
2026-03-14T11:19:00Z,1642.3
2026-03-14T11:20:00Z,1664.9
2026-03-14T11:21:00Z,1668.0
2026-03-14T11:22:00Z,1667.9
2026-03-14T11:23:00Z,1680.6
2026-03-14T11:24:00Z,1660.8
2026-03-14T11:25:00Z,1658.6
2026-03-14T11:26:00Z,1652.9
2026-03-14T11:27:00Z,1663.4
2026-03-14T11:28:00Z,1706.0
2026-03-14T11:29:00Z,1703.1
2026-03-14T11:30:00Z,1683.3
2026-03-14T11:31:00Z,1649.5
2026-03-14T11:32:00Z,1718.2
2026-03-14T11:33:00Z,1706.5
2026-03-14T11:34:00Z,1659.3
2026-03-14T11:35:00Z,1670.8
2026-03-14T11:36:00Z,1728.1
2026-03-14T11:37:00Z,1714.4
2026-03-14T11:38:00Z,1728.5
2026-03-14T11:39:00Z,1658.2
2026-03-14T11:40:00Z,1691.6
2026-03-14T11:41:00Z,1665.6
2026-03-14T11:42:00Z,1666.6
2026-03-14T11:43:00Z,1666.0
2026-03-14T11:44:00Z,1693.7
2026-03-14T11:45:00Z,1724.0
2026-03-14T11:46:00Z,1668.8
2026-03-14T11:47:00Z,1684.9
2026-03-14T11:48:00Z,1717.5
2026-03-14T11:49:00Z,1702.8
2026-03-14T11:50:00Z,1708.5
2026-03-14T11:51:00Z,1716.7
2026-03-14T11:52:00Z,1741.3
2026-03-14T11:53:00Z,1690.8
2026-03-14T11:54:00Z,1711.4
2026-03-14T11:55:00Z,1727.1
2026-03-14T11:56:00Z,1710.7
2026-03-14T11:57:00Z,1725.0
2026-03-14T11:58:00Z,1712.3
2026-03-14T11:59:00Z,1712.1
2026-03-14T12:00:00Z,1735.8
2026-03-14T12:01:00Z,1737.0
2026-03-14T12:02:00Z,1750.0
2026-03-14T12:03:00Z,1708.5
2026-03-14T12:04:00Z,1727.1
2026-03-14T12:05:00Z,1682.3
2026-03-14T12:06:00Z,1756.3
2026-03-14T12:07:00Z,1685.7
2026-03-14T12:08:00Z,1744.2
2026-03-14T12:09:00Z,1741.0
2026-03-14T12:10:00Z,1708.5
2026-03-14T12:11:00Z,1700.6
2026-03-14T12:12:00Z,1697.2
2026-03-14T12:13:00Z,1734.9
2026-03-14T12:14:00Z,1745.9
2026-03-14T12:15:00Z,1692.5
2026-03-14T12:16:00Z,1756.1
2026-03-14T12:17:00Z,1713.3
2026-03-14T12:18:00Z,1767.8
2026-03-14T12:19:00Z,1691.9
2026-03-14T12:20:00Z,1726.5
2026-03-14T12:21:00Z,1738.9
2026-03-14T12:22:00Z,1759.8
2026-03-14T12:23:00Z,1693.6
2026-03-14T12:24:00Z,1770.0
2026-03-14T12:25:00Z,1727.0
2026-03-14T12:26:00Z,1722.1
2026-03-14T12:27:00Z,1768.0
2026-03-14T12:28:00Z,1774.1
2026-03-14T12:29:00Z,1733.3
2026-03-14T12:30:00Z,1764.8
2026-03-14T12:31:00Z,1774.3
2026-03-14T12:32:00Z,1725.4
2026-03-14T12:33:00Z,1769.8
2026-03-14T12:34:00Z,1714.5
2026-03-14T12:35:00Z,1765.8
2026-03-14T12:36:00Z,1705.9
2026-03-14T12:37:00Z,1706.8
2026-03-14T12:38:00Z,1717.3
2026-03-14T12:39:00Z,1774.8
2026-03-14T12:40:00Z,1772.0
2026-03-14T12:41:00Z,1756.2
2026-03-14T12:42:00Z,1736.0
2026-03-14T12:43:00Z,1718.7
2026-03-14T12:44:00Z,1740.0
2026-03-14T12:45:00Z,1751.7
2026-03-14T12:46:00Z,1734.8
2026-03-14T12:47:00Z,1764.5
2026-03-14T12:48:00Z,1770.1
2026-03-14T12:49:00Z,1749.9
2026-03-14T12:50:00Z,1751.5
2026-03-14T12:51:00Z,1758.3
2026-03-14T12:52:00Z,1722.2
2026-03-14T12:53:00Z,1778.4
2026-03-14T12:54:00Z,1770.5
2026-03-14T12:55:00Z,1719.9
2026-03-14T12:56:00Z,1766.0
2026-03-14T12:57:00Z,1745.7
2026-03-14T12:58:00Z,1722.6
2026-03-14T12:59:00Z,1767.1
2026-03-14T13:00:00Z,1746.2
2026-03-14T13:01:00Z,1793.5
2026-03-14T13:02:00Z,1800.4
2026-03-14T13:03:00Z,1729.1
2026-03-14T13:04:00Z,1783.6
2026-03-14T13:05:00Z,1767.6
2026-03-14T13:06:00Z,1758.3
2026-03-14T13:07:00Z,1741.8
2026-03-14T13:08:00Z,1728.5
2026-03-14T13:09:00Z,1759.8
2026-03-14T13:10:00Z,1774.9
2026-03-14T13:11:00Z,1793.0
2026-03-14T13:12:00Z,1766.8
2026-03-14T13:13:00Z,1755.2
2026-03-14T13:14:00Z,1782.1
2026-03-14T13:15:00Z,1751.6
2026-03-14T13:16:00Z,1774.3
2026-03-14T13:17:00Z,1750.8
2026-03-14T13:18:00Z,1774.3
2026-03-14T13:19:00Z,1802.1
2026-03-14T13:20:00Z,1799.6
2026-03-14T13:21:00Z,1796.1
2026-03-14T13:22:00Z,1797.6
2026-03-14T13:23:00Z,1763.1
2026-03-14T13:24:00Z,1779.4
2026-03-14T13:25:00Z,1790.0
2026-03-14T13:26:00Z,1744.0
2026-03-14T13:27:00Z,1810.7
2026-03-14T13:28:00Z,1737.8
2026-03-14T13:29:00Z,1737.0
2026-03-14T13:30:00Z,1781.6
2026-03-14T13:31:00Z,1739.0
2026-03-14T13:32:00Z,1773.2
2026-03-14T13:33:00Z,1790.3
2026-03-14T13:34:00Z,1806.3
2026-03-14T13:35:00Z,1749.5
2026-03-14T13:36:00Z,1742.3
2026-03-14T13:37:00Z,1768.9
2026-03-14T13:38:00Z,1809.5
2026-03-14T13:39:00Z,1760.0
2026-03-14T13:40:00Z,1814.1
2026-03-14T13:41:00Z,1782.7
2026-03-14T13:42:00Z,1754.9
2026-03-14T13:43:00Z,1783.3
2026-03-14T13:44:00Z,1805.3
2026-03-14T13:45:00Z,1779.2
2026-03-14T13:46:00Z,1765.6
2026-03-14T13:47:00Z,1755.9
2026-03-14T13:48:00Z,1785.1
2026-03-14T13:49:00Z,1772.3
2026-03-14T13:50:00Z,1774.5
2026-03-14T13:51:00Z,1797.3
2026-03-14T13:52:00Z,1826.9
2026-03-14T13:53:00Z,1770.5
2026-03-14T13:54:00Z,1821.9
2026-03-14T13:55:00Z,1781.9
2026-03-14T13:56:00Z,1752.0
2026-03-14T13:57:00Z,1771.4
2026-03-14T13:58:00Z,1778.6
2026-03-14T13:59:00Z,1763.7
2026-03-14T14:00:00Z,1754.3
2026-03-14T14:01:00Z,1798.1
2026-03-14T14:02:00Z,1778.2
2026-03-14T14:03:00Z,1769.5
2026-03-14T14:04:00Z,1759.1
2026-03-14T14:05:00Z,1800.2
2026-03-14T14:06:00Z,1782.6
2026-03-14T14:07:00Z,1758.0
2026-03-14T14:08:00Z,1782.9
2026-03-14T14:09:00Z,1796.7
2026-03-14T14:10:00Z,1815.0
2026-03-14T14:11:00Z,1816.9
2026-03-14T14:12:00Z,1779.3
2026-03-14T14:13:00Z,1774.8
2026-03-14T14:14:00Z,1820.4
2026-03-14T14:15:00Z,1830.9
2026-03-14T14:16:00Z,1762.6
2026-03-14T14:17:00Z,1785.8
2026-03-14T14:18:00Z,1815.0
2026-03-14T14:19:00Z,1818.8
2026-03-14T14:20:00Z,1771.5
2026-03-14T14:21:00Z,1793.2
2026-03-14T14:22:00Z,1805.0
2026-03-14T14:23:00Z,1775.4
2026-03-14T14:24:00Z,1814.2
2026-03-14T14:25:00Z,1783.5
2026-03-14T14:26:00Z,1786.7
2026-03-14T14:27:00Z,1825.6
2026-03-14T14:28:00Z,1819.4
2026-03-14T14:29:00Z,1807.2
2026-03-14T14:30:00Z,1773.8
2026-03-14T14:31:00Z,1806.3
2026-03-14T14:32:00Z,1766.7
2026-03-14T14:33:00Z,1819.8
2026-03-14T14:34:00Z,1832.6
2026-03-14T14:35:00Z,1767.0
2026-03-14T14:36:00Z,1801.5
2026-03-14T14:37:00Z,1767.7
2026-03-14T14:38:00Z,1780.8
2026-03-14T14:39:00Z,1827.2
2026-03-14T14:40:00Z,1800.5
2026-03-14T14:41:00Z,1812.1
2026-03-14T14:42:00Z,1812.2
2026-03-14T14:43:00Z,1833.8
2026-03-14T14:44:00Z,1763.3
2026-03-14T14:45:00Z,1819.3
2026-03-14T14:46:00Z,1828.6
2026-03-14T14:47:00Z,1813.4
2026-03-14T14:48:00Z,1813.8
2026-03-14T14:49:00Z,1775.2
2026-03-14T14:50:00Z,1833.6
2026-03-14T14:51:00Z,1788.4
2026-03-14T14:52:00Z,1779.0
2026-03-14T14:53:00Z,1785.3
2026-03-14T14:54:00Z,1795.5
2026-03-14T14:55:00Z,1797.5
2026-03-14T14:56:00Z,1837.6
2026-03-14T14:57:00Z,1821.1
2026-03-14T14:58:00Z,1823.1
2026-03-14T14:59:00Z,1819.6
2026-03-14T15:00:00Z,1839.3
2026-03-14T15:01:00Z,1799.1
2026-03-14T15:02:00Z,1810.3
2026-03-14T15:03:00Z,1768.3
2026-03-14T15:04:00Z,1803.0
2026-03-14T15:05:00Z,1791.1
2026-03-14T15:06:00Z,1764.9
2026-03-14T15:07:00Z,1812.9
2026-03-14T15:08:00Z,1819.6
2026-03-14T15:09:00Z,1812.8
2026-03-14T15:10:00Z,1776.9
2026-03-14T15:11:00Z,1820.3
2026-03-14T15:12:00Z,1824.1
2026-03-14T15:13:00Z,1786.4
2026-03-14T15:14:00Z,1833.5
2026-03-14T15:15:00Z,1817.6
2026-03-14T15:16:00Z,1788.0
2026-03-14T15:17:00Z,1829.6
2026-03-14T15:18:00Z,1780.6
2026-03-14T15:19:00Z,1812.9
2026-03-14T15:20:00Z,1836.6
2026-03-14T15:21:00Z,1803.4
2026-03-14T15:22:00Z,1795.3
2026-03-14T15:23:00Z,1826.6
2026-03-14T15:24:00Z,1795.2
2026-03-14T15:25:00Z,1826.5
2026-03-14T15:26:00Z,1817.9
2026-03-14T15:27:00Z,1761.8
2026-03-14T15:28:00Z,1768.3
2026-03-14T15:29:00Z,1787.7
2026-03-14T15:30:00Z,1781.6
2026-03-14T15:31:00Z,1769.0
2026-03-14T15:32:00Z,1778.5
2026-03-14T15:33:00Z,1779.3
2026-03-14T15:34:00Z,1779.8
2026-03-14T15:35:00Z,1791.0
2026-03-14T15:36:00Z,1777.8
2026-03-14T15:37:00Z,1765.0
2026-03-14T15:38:00Z,1832.5
2026-03-14T15:39:00Z,1770.3
2026-03-14T15:40:00Z,1835.3
2026-03-14T15:41:00Z,1822.9
2026-03-14T15:42:00Z,1760.9
2026-03-14T15:43:00Z,1807.8
2026-03-14T15:44:00Z,1768.0
2026-03-14T15:45:00Z,1775.9
2026-03-14T15:46:00Z,1769.0
2026-03-14T15:47:00Z,1777.3
2026-03-14T15:48:00Z,1812.5
2026-03-14T15:49:00Z,1779.1
2026-03-14T15:50:00Z,1763.6
2026-03-14T15:51:00Z,1790.1
2026-03-14T15:52:00Z,1755.1
2026-03-14T15:53:00Z,1792.0
2026-03-14T15:54:00Z,1819.9
2026-03-14T15:55:00Z,1803.8
2026-03-14T15:56:00Z,1789.1
2026-03-14T15:57:00Z,1789.8
2026-03-14T15:58:00Z,1763.2
2026-03-14T15:59:00Z,1819.5
2026-03-14T16:00:00Z,1782.9
2026-03-14T16:01:00Z,1798.1
2026-03-14T16:02:00Z,1797.2
2026-03-14T16:03:00Z,1784.3
2026-03-14T16:04:00Z,1785.7
2026-03-14T16:05:00Z,1819.7
2026-03-14T16:06:00Z,1765.9
2026-03-14T16:07:00Z,1807.2
2026-03-14T16:08:00Z,1801.1
2026-03-14T16:09:00Z,1746.7
2026-03-14T16:10:00Z,1791.5
2026-03-14T16:11:00Z,1811.0
2026-03-14T16:12:00Z,1756.3
2026-03-14T16:13:00Z,1757.1
2026-03-14T16:14:00Z,1752.8
2026-03-14T16:15:00Z,1821.4
2026-03-14T16:16:00Z,1754.6
2026-03-14T16:17:00Z,1757.0
2026-03-14T16:18:00Z,1802.1
2026-03-14T16:19:00Z,1784.5
2026-03-14T16:20:00Z,1820.3
2026-03-14T16:21:00Z,1790.0
2026-03-14T16:22:00Z,1776.6
2026-03-14T16:23:00Z,1789.2
2026-03-14T16:24:00Z,1789.1
2026-03-14T16:25:00Z,1793.4
2026-03-14T16:26:00Z,1762.7
2026-03-14T16:27:00Z,1757.3
2026-03-14T16:28:00Z,1775.2
2026-03-14T16:29:00Z,1801.1
2026-03-14T16:30:00Z,1750.2
2026-03-14T16:31:00Z,1773.0
2026-03-14T16:32:00Z,1752.8
2026-03-14T16:33:00Z,1766.1
2026-03-14T16:34:00Z,1773.1
2026-03-14T16:35:00Z,1802.0
2026-03-14T16:36:00Z,1758.7
2026-03-14T16:37:00Z,1764.6
2026-03-14T16:38:00Z,1750.7
2026-03-14T16:39:00Z,1806.5
2026-03-14T16:40:00Z,1791.2
2026-03-14T16:41:00Z,1799.3
2026-03-14T16:42:00Z,1786.1
2026-03-14T16:43:00Z,1740.8
2026-03-14T16:44:00Z,1765.9
2026-03-14T16:45:00Z,1736.0
2026-03-14T16:46:00Z,1756.8
2026-03-14T16:47:00Z,1755.0
2026-03-14T16:48:00Z,1796.4
2026-03-14T16:49:00Z,1790.4
2026-03-14T16:50:00Z,1773.9
2026-03-14T16:51:00Z,1733.1
2026-03-14T16:52:00Z,1784.4
2026-03-14T16:53:00Z,1784.5
2026-03-14T16:54:00Z,1785.2
2026-03-14T16:55:00Z,1756.3
2026-03-14T16:56:00Z,1733.0
2026-03-14T16:57:00Z,1740.7
2026-03-14T16:58:00Z,1774.3
2026-03-14T16:59:00Z,1779.5
2026-03-14T17:00:00Z,1791.2
2026-03-14T17:01:00Z,1730.5
2026-03-14T17:02:00Z,1785.2
2026-03-14T17:03:00Z,1751.3
2026-03-14T17:04:00Z,1789.3
2026-03-14T17:05:00Z,1733.9
2026-03-14T17:06:00Z,1741.5
2026-03-14T17:07:00Z,1749.1
2026-03-14T17:08:00Z,1769.6
2026-03-14T17:09:00Z,1764.6
2026-03-14T17:10:00Z,1745.3
2026-03-14T17:11:00Z,1778.9
2026-03-14T17:12:00Z,1730.5
2026-03-14T17:13:00Z,1755.8
2026-03-14T17:14:00Z,1770.7
2026-03-14T17:15:00Z,1749.6
2026-03-14T17:16:00Z,1768.2
2026-03-14T17:17:00Z,1783.4
2026-03-14T17:18:00Z,1752.6
2026-03-14T17:19:00Z,1733.4
2026-03-14T17:20:00Z,1746.0
2026-03-14T17:21:00Z,1749.9
2026-03-14T17:22:00Z,1754.1
2026-03-14T17:23:00Z,1768.6
2026-03-14T17:24:00Z,1751.7
2026-03-14T17:25:00Z,1709.9
2026-03-14T17:26:00Z,1717.3
2026-03-14T17:27:00Z,1725.0
2026-03-14T17:28:00Z,1759.6
2026-03-14T17:29:00Z,1758.9
2026-03-14T17:30:00Z,1770.0
2026-03-14T17:31:00Z,1713.0
2026-03-14T17:32:00Z,1734.3
2026-03-14T17:33:00Z,1739.9
2026-03-14T17:34:00Z,1699.6
2026-03-14T17:35:00Z,1730.7
2026-03-14T17:36:00Z,1728.4
2026-03-14T17:37:00Z,1712.3
2026-03-14T17:38:00Z,1731.3
2026-03-14T17:39:00Z,1743.5
2026-03-14T17:40:00Z,1762.9
2026-03-14T17:41:00Z,1702.9
2026-03-14T17:42:00Z,1694.1
2026-03-14T17:43:00Z,1720.8
2026-03-14T17:44:00Z,1689.4
2026-03-14T17:45:00Z,1753.2
2026-03-14T17:46:00Z,1702.4
2026-03-14T17:47:00Z,1741.5
2026-03-14T17:48:00Z,1735.3
2026-03-14T17:49:00Z,1758.1
2026-03-14T17:50:00Z,1713.5
2026-03-14T17:51:00Z,1759.5
2026-03-14T17:52:00Z,1719.1
2026-03-14T17:53:00Z,1705.0
2026-03-14T17:54:00Z,1719.1
2026-03-14T17:55:00Z,1685.4
2026-03-14T17:56:00Z,1731.2
2026-03-14T17:57:00Z,1681.6
2026-03-14T17:58:00Z,1737.8
2026-03-14T17:59:00Z,1708.3
2026-03-14T18:00:00Z,1699.4
2026-03-14T18:01:00Z,1708.1
2026-03-14T18:02:00Z,1702.3
2026-03-14T18:03:00Z,1728.1
2026-03-14T18:04:00Z,1692.2
2026-03-14T18:05:00Z,1675.0
2026-03-14T18:06:00Z,1692.1
2026-03-14T18:07:00Z,1735.0
2026-03-14T18:08:00Z,1727.5
2026-03-14T18:09:00Z,1680.8
2026-03-14T18:10:00Z,1686.3
2026-03-14T18:11:00Z,1681.2
2026-03-14T18:12:00Z,1728.4
2026-03-14T18:13:00Z,1736.9
2026-03-14T18:14:00Z,1681.3
2026-03-14T18:15:00Z,1665.4
2026-03-14T18:16:00Z,1723.1
2026-03-14T18:17:00Z,1690.9
2026-03-14T18:18:00Z,1703.8
2026-03-14T18:19:00Z,1659.6
2026-03-14T18:20:00Z,1657.9
2026-03-14T18:21:00Z,1704.2
2026-03-14T18:22:00Z,1709.0
2026-03-14T18:23:00Z,1696.4
2026-03-14T18:24:00Z,1684.5
2026-03-14T18:25:00Z,1703.9
2026-03-14T18:26:00Z,1723.0
2026-03-14T18:27:00Z,1716.4
2026-03-14T18:28:00Z,1716.9
2026-03-14T18:29:00Z,1690.4
2026-03-14T18:30:00Z,1692.6
2026-03-14T18:31:00Z,1689.4
2026-03-14T18:32:00Z,1708.8
2026-03-14T18:33:00Z,1683.4
2026-03-14T18:34:00Z,1645.9
2026-03-14T18:35:00Z,1695.3
2026-03-14T18:36:00Z,1654.4
2026-03-14T18:37:00Z,1639.1
2026-03-14T18:38:00Z,1711.2
2026-03-14T18:39:00Z,1686.6
2026-03-14T18:40:00Z,1702.2
2026-03-14T18:41:00Z,1638.7
2026-03-14T18:42:00Z,1643.9
2026-03-14T18:43:00Z,1689.7
2026-03-14T18:44:00Z,1668.4
2026-03-14T18:45:00Z,1683.8
2026-03-14T18:46:00Z,1658.0
2026-03-14T18:47:00Z,1661.2
2026-03-14T18:48:00Z,1657.4
2026-03-14T18:49:00Z,1675.0
2026-03-14T18:50:00Z,1675.1
2026-03-14T18:51:00Z,1636.6
2026-03-14T18:52:00Z,1633.3
2026-03-14T18:53:00Z,1625.0
2026-03-14T18:54:00Z,1644.7
2026-03-14T18:55:00Z,1671.6
2026-03-14T18:56:00Z,1631.0
2026-03-14T18:57:00Z,1658.7
2026-03-14T18:58:00Z,1653.6
2026-03-14T18:59:00Z,1619.7
2026-03-14T19:00:00Z,1643.9
2026-03-14T19:01:00Z,1619.7
2026-03-14T19:02:00Z,1670.6
2026-03-14T19:03:00Z,1620.2
2026-03-14T19:04:00Z,1643.0
2026-03-14T19:05:00Z,1635.4
2026-03-14T19:06:00Z,1674.3
2026-03-14T19:07:00Z,1607.8
2026-03-14T19:08:00Z,1625.1
2026-03-14T19:09:00Z,1614.0
2026-03-14T19:10:00Z,1674.6
2026-03-14T19:11:00Z,1660.7
2026-03-14T19:12:00Z,1622.4
2026-03-14T19:13:00Z,1657.3
2026-03-14T19:14:00Z,1636.1
2026-03-14T19:15:00Z,1615.4
2026-03-14T19:16:00Z,1600.9
2026-03-14T19:17:00Z,1606.8
2026-03-14T19:18:00Z,1665.8
2026-03-14T19:19:00Z,1632.3
2026-03-14T19:20:00Z,1617.3
2026-03-14T19:21:00Z,1609.8
2026-03-14T19:22:00Z,1639.4
2026-03-14T19:23:00Z,1663.0
2026-03-14T19:24:00Z,1585.3
2026-03-14T19:25:00Z,1650.0
2026-03-14T19:26:00Z,1590.6
2026-03-14T19:27:00Z,1654.0
2026-03-14T19:28:00Z,1602.8
2026-03-14T19:29:00Z,1608.6
2026-03-14T19:30:00Z,1650.4
2026-03-14T19:31:00Z,1601.7
2026-03-14T19:32:00Z,1582.3
2026-03-14T19:33:00Z,1580.9
2026-03-14T19:34:00Z,1576.4
2026-03-14T19:35:00Z,1569.0
2026-03-14T19:36:00Z,1645.5
